0.24000000000000002,380,0.022918352766,11
0.24000000000000002,385,0.0163690839746,11
0.24000000000000002,390,0.0112204364369,11
0.24000000000000002,395,0.0128426181231,11
0.24000000000000002,400,0.0190585490906,11
0.24000000000000002,405,-0.0448836592481,12
0.24000000000000002,410,-0.0707693331941,12
0.24000000000000002,415,-0.0237034594692,11
0.24000000000000002,420,0.0311935470627,11
0.24000000000000002,425,-0.0195060585215,11
0.24000000000000002,430,-0.011473644664,11
0.24000000000000002,435,0.00764807986286,11
0.24000000000000002,440,-0.0131131226593,11
0.24000000000000002,445,-0.0891711279872,12
0.24000000000000002,450,-0.107063156777,12
0.24000000000000002,455,-0.0180285492636,11
0.24000000000000002,460,0.00433182438314,11
0.24000000000000002,465,-0.000227505254855,11
0.24000000000000002,470,-0.010780593152,11
0.24000000000000002,475,-0.0259996116879,11
0.24000000000000002,480,-0.0182174080449,11
0.24000000000000002,485,-0.0411578418685,11
0.24000000000000002,490,-0.00823329224506,11
0.24000000000000002,495,-0.0265033186143,11
0.24000000000000002,500,-0.0164468068119,11
0.24000000000000002,505,-0.000477381351213,11
0.24000000000000002,510,-0.00903652270195,11
0.24000000000000002,515,-0.00767870532909,11
0.24000000000000002,520,-0.0404998602929,11
0.24000000000000002,525,-0.00390161480773,10
0.24000000000000002,530,-0.00847274716962,10
0.24000000000000002,535,-0.0279975473788,10
0.24000000000000002,540,-0.0264886698602,10
0.24000000000000002,545,-0.0462337257755,10
0.24000000000000002,550,-0.281948543209,12
0.24000000000000002,555,-0.179395477921,11
0.24000000000000002,560,-0.184982641364,11
0.24000000000000002,565,-0.0469219351849,10
0.24000000000000002,570,-0.0539750141789,10
0.24000000000000002,575,-0.0525138193846,10
0.24000000000000002,580,-0.0358287025691,11
0.24000000000000002,585,-0.0601085587066,10
0.24000000000000002,590,-0.0414848656696,10
0.24000000000000002,595,-0.060906221097,10
0.24000000000000002,600,-0.0268914978752,10
0.24000000000000002,605,-0.0882103855049,10
0.24000000000000002,610,-0.0649311427604,10
0.24000000000000002,615,-0.0661275503335,10
0.24000000000000002,620,-0.0618123341195,10
0.24000000000000002,625,-0.0810514477853,10
0.24000000000000002,630,-0.0590143673786,10
0.24000000000000002,635,-0.163349068213,11
0.24000000000000002,640,-0.161233242768,11
0.24000000000000002,645,-0.16957159951,11
0.24000000000000002,650,-0.049878227054,10
0.24000000000000002,655,-0.0561757607414,10
0.24000000000000002,660,-0.0916399945262,10
0.24000000000000002,665,-0.07652016235,10
0.24000000000000002,670,-0.0869824067411,10
0.24000000000000002,675,-0.0835205962228,10
0.24000000000000002,680,-0.092757975508,10
0.24000000000000002,685,-0.0920619820728,10
0.24000000000000002,690,-0.187409518069,11
0.24000000000000002,695,-0.211781166315,11
0.28,300,0.0626568570116,9
0.28,305,0.0770362270461,9
0.28,310,0.0547539363298,9
0.28,315,0.0506047249886,9
0.28,320,-0.16951085995,10
0.28,325,-0.154475554345,10
0.28,330,-0.178361425075,10
0.28,335,-0.153994260841,10
0.28,340,-0.155088962851,10
0.28,345,-0.178547851613,10
0.28,350,-0.180546354443,10
0.28,355,-0.167249243291,11
0.28,360,-9.35589607464e-05,11
0.28,365,-0.165370967266,10
0.28,370,-0.147223411257,10
0.28,375,0.0603735204633,9
0.28,380,0.0310362603974,9
0.28,385,0.0552752792396,9
0.28,390,0.0525367697188,9
0.28,395,0.0546400703115,9
0.28,400,0.0655619129211,9
0.28,405,0.0630528644034,9
0.28,410,0.0544788873318,9
0.28,415,0.0515921822937,9
0.28,420,0.0618901243553,8
0.28,425,0.0651062083702,8
0.28,430,0.0697864504265,8
0.28,435,0.182030666234,9
0.28,440,0.184671916677,9
0.28,445,0.186219461449,9
0.28,450,0.202785656953,9
0.28,455,0.170738226772,9
0.28,460,0.198783869845,9
0.28,465,0.206951754023,9
0.28,470,0.214297363648,9
0.28,475,0.191389587172,9
0.28,480,0.189803836495,9
0.28,485,0.196045907117,9
0.28,490,0.193370125133,9
0.28,495,0.193329483485,9
0.28,500,0.133895039334,10
0.28,505,0.177553669697,9
0.28,510,0.197593173704,9
0.28,515,0.20381577447,9
0.28,520,0.195964665905,9
0.28,525,0.220698350843,9
0.28,530,0.190745098743,9
0.28,535,0.181650787596,9
0.28,540,0.173778991609,9
0.28,545,0.173603146632,9
0.28,550,0.193548403222,9
0.28,555,0.180420412698,9
0.28,560,0.161955693093,9
0.28,565,0.172545205082,9
0.28,570,0.180771217004,9
0.28,575,0.181434101865,9
0.28,580,0.176855397888,9
0.28,585,0.177407742796,9
0.28,590,0.188551350833,9
0.28,595,0.176455399418,9
0.28,600,0.16971026556,9
0.28,605,0.163524451195,9
0.28,610,0.186391839395,9
0.28,615,0.171866488894,9
0.28,620,0.178690262328,9
0.28,625,0.179018680424,9
0.28,630,0.180788851977,9
0.28,635,0.163640131249,9
0.28,640,0.176420003404,9
0.28,645,0.157812739939,9
0.28,650,0.185275438016,9
0.28,655,0.181636270949,9
0.28,660,0.173385694861,9
0.28,665,0.158202514038,9
0.28,670,0.157832529023,9
0.28,675,0.160444740031,9
0.28,680,0.187088403701,9
0.28,685,0.172813659964,9
0.28,690,0.161392957561,9
0.28,695,0.159743213828,9
0.32,300,0.0145369211327,8
0.32,305,-0.00674923310093,8
0.32,310,0.0234076266297,8
0.32,315,0.0114836217822,8
0.32,320,0.00802886053151,8
0.32,325,0.0368114331112,8
0.32,330,0.0229158146576,8
0.32,335,0.0434230259647,7
0.32,340,0.033365031438,7
0.32,345,0.0127732693706,7
0.32,350,0.0371146009921,8
0.32,355,0.0512094018859,8
0.32,360,0.0779502517557,8
0.32,365,0.0180601354466,8
0.32,370,0.0604626038258,8
0.32,375,0.0635355204284,8
0.32,380,0.038437814405,9
0.32,385,0.0321216257562,9
0.32,390,0.0390280900352,9
0.32,395,0.032901081228,9
0.32,400,0.0327111447947,9
0.32,405,0.0534235440793,9
0.32,410,0.0505775580382,9
0.32,415,0.0621532363652,9
0.32,420,0.0630158878765,9
0.32,425,0.0572665914269,9
0.32,430,0.0919402156377,9
0.32,435,0.067760957047,9
0.32,440,0.0742938691685,9
0.32,445,0.0546082125155,9
0.32,450,0.0454812211203,9
0.32,455,-0.177513479302,10
0.32,460,-0.151295629896,10
0.32,465,0.0634442705868,10
0.32,470,0.0592493689165,10
0.32,475,-0.162893325803,10
0.32,480,-0.186419727069,10
0.32,485,0.0602413430407,9
0.32,490,0.0612011882352,9
0.32,495,0.0482855821987,9
0.32,500,0.0499257461655,9
0.32,505,0.0692207789303,9
0.32,510,0.0531117517665,9
0.32,515,0.0733476406361,9
0.32,520,0.0630162150093,9
0.32,525,0.0742902212591,9
0.32,530,0.0426526794986,9
0.32,535,0.088710901153,9
0.32,540,0.0383284295138,9
0.32,545,0.0769391270204,9
0.32,550,0.0756231312605,9
0.32,555,0.0676125043596,9
0.32,560,0.0534997723835,9
0.32,565,0.0396856955618,9
0.32,570,0.0256492406007,9
0.32,575,0.0715843519352,9
0.32,580,0.0644661053561,9
0.32,585,0.0539884622141,9
0.32,590,0.199927888714,9
0.32,595,0.202224797773,9
0.32,600,0.19962618763,9
0.32,605,0.193461060966,9
0.32,610,0.203424432932,9
0.32,615,0.219918910788,9
0.32,620,0.199979304104,9
0.32,625,0.184922658156,9
0.32,630,0.209641753647,9
0.32,635,0.205439979408,9
0.32,640,0.187965101342,9
0.32,645,0.193616277052,9
0.32,650,0.207372247732,9
0.32,655,0.213624846657,9
0.32,660,0.190782172077,9
0.32,665,0.196238581559,9
0.32,670,0.205060815555,9
0.32,675,0.20013215167,9
0.32,680,0.185288766895,9
0.32,685,0.180685640598,9
0.32,690,0.19561114984,9
0.32,695,0.184172671154,9
0.36,300,0.00188945720735,8
0.36,305,-0.00380013941217,8
0.36,310,-0.309837460265,9
0.36,315,-0.375492292502,10
0.36,320,-0.359784677858,10
0.36,325,-0.365896648951,10
0.36,330,-0.364008650151,10
0.36,335,-0.365147586076,10
0.36,340,-0.384678376927,11
0.36,345,-0.393294848041,10
0.36,350,-0.000544291966667,9
0.36,355,-0.3131768023,9
0.36,360,0.0330789621105,8
0.36,365,-0.0284470137592,8
0.36,370,0.0101889670786,8
0.36,375,-0.00639446665867,8
0.36,380,0.0122391986954,8
0.36,385,-0.0296432929386,8
